"year","forecast_horizon","intercept","A","D","DD","E","NegE","AC","t_intercept","t_A","t_D","t_DD","t_E","t_NegE","t_AC","adj_r_squared"
1988,1,-1.90875685434168,0.00275467685138887,0.29662383886307,3.91895776402315,0.825796357579175,5.65729315111265,0.0390306631678843,-2.94028133041878,0.530834322427971,1.8042138287833,1.84809787214871,10.9564686668269,3.38273607359245,1.30774390837357,0.832305554882543
1989,1,-2.30960065090341,0.00719729412729812,0.120117362598329,3.48801233588121,0.846845790496174,6.02507773924439,0.0343473564235388,-3.72617151187961,1.45707042703726,0.945154282623644,1.58780017952288,12.5118910308525,3.87407620061891,1.27184083748634,0.819352893251786
1990,1,-2.19798693448201,0.00401767861547431,0.218984854881225,4.80966672534231,0.801807989420288,5.7298860430802,0.0215643020449342,-3.20867532047606,1.31783242499634,1.84024014057095,2.37838060342663,11.453017075966,3.75375878597939,0.86313254959256,0.802654518881238
1991,1,-1.79026673560073,-0.00145973302520851,0.34038932500189,6.04054739040832,0.795722911056967,5.37379285450354,0.00417038224384973,-2.46265308521102,-0.525564643544923,2.58795561487773,2.5674589731788,12.7730307287306,3.63219871200041,0.194352178063729,0.783192763814441
1992,1,-2.22296331582858,-0.00345531216014166,0.239997563860757,7.68851811854362,0.84571158286172,6.46616358248388,0.00432274104739155,-2.42416162355946,-1.39083220107475,1.85861275625745,3.10389548328182,10.9981884345025,3.22462151501731,0.189953157069384,0.73878755269414
1993,1,-2.58592764254584,-0.00306685362882997,0.184856373465464,9.49079169425441,0.871801336771065,7.47604490506952,0.00665134671680932,-2.44815846411314,-1.75029732193724,1.09230990171814,3.6904152364594,9.95390520805109,3.32578856616321,0.303179165478433,0.711122858116914
1994,1,-2.77184418214113,0.000649893674381584,0.121539098977373,9.01616669889769,0.841753654830354,7.78596108178788,0.0221295439494504,-2.31363209799804,0.425214861247728,0.732834960621005,3.5610361217297,9.23254099274825,2.97836887241654,0.925190186006442,0.687715388087065
1995,1,-2.73246739506987,0.00165391212709985,0.131539513138081,7.12173498021605,0.817529376965255,7.58663993807063,-0.0161996007130861,-2.30144265013396,1.25955961791376,0.901393036853686,2.91594764453448,9.58435433463723,2.88253215096993,-0.668484942916749,0.688765838697721
1996,1,-2.68727052949946,0.00201283105831663,0.107757139110958,7.84809708685746,0.834397724304947,7.88308130787492,-0.0229896548170058,-2.26931732437595,1.84565317306825,0.825899981993876,3.26459776621192,10.4098319310519,3.02822492740592,-0.937075237611627,0.706825244869993
1997,1,-2.37981310553871,0.00196659333185982,0.118217057150054,5.86972213620531,0.854142927723672,7.71679286984951,-0.0433054442592938,-2.09255640669977,2.18531015946709,1.01673180850414,2.54844078607743,11.462167534215,3.07848214266322,-1.7987607708768,0.731215350287427
1998,1,-3.19107314580039,0.00192355391528537,0.050364388528101,3.94077006782732,0.903872119621421,8.30621592725302,-0.0567646596031021,-2.98273770014227,2.60711899198679,0.476948037124985,1.79849476887214,13.641682412351,3.5806963433294,-2.38952304730207,0.769856313885848
1999,1,-4.09586495484262,0.00271704689464056,0.0196886590911611,1.32882694022492,0.89043191031922,9.07061856591089,-0.0800251779899334,-3.29941922269104,3.47334063370845,0.172315569179541,0.462478607369538,13.815066657869,3.88771635684067,-2.30554278032151,0.741571648820841
2000,1,-5.19979676288622,0.00296093132244423,0.0072688168629454,0.132958541966648,0.911559781167671,10.5330090491905,-0.0982370928502868,-3.98213247255085,4.09861845486328,0.0592627585058587,0.0484751665157197,14.3086346884203,4.24117338018279,-2.86171995449946,0.75849880937334
2001,1,-6.64585658906743,0.00315121260321602,0.0554782728774024,-1.29843410952223,0.934777252173439,9.9348773723381,-0.0842026085936343,-4.85964975572457,4.49428346759374,0.491798136158335,-0.446821223330114,17.3889725962683,4.02481788487284,-2.70806782772847,0.761361005777732
2002,1,-9.64457532696078,0.00171308437971618,0.192790661591424,3.71650833809388,0.9073579545369,6.37219683205495,-0.0428418106374605,-4.43858123127927,1.71907110953208,1.53417084975507,0.861795568882127,12.4747638718222,1.84958957769569,-1.22190306438109,0.475321599621128
2003,1,-10.0920269947432,0.000817272127019687,0.32559682617543,0.57996938928628,0.917341324776841,9.10826490579244,-0.018846108559301,-3.20377767031017,0.509204170345435,2.756216228024,0.111805131646221,9.48201462987054,1.55139703859435,-0.473402546341227,0.451220805843659
2004,1,-7.65700050939649,0.00170135993467854,0.395338928628569,-1.65265365933296,0.837623837314817,6.43920657681616,-0.0531871749655716,-2.41554655172787,1.34170026775672,3.25082862885663,-0.306913616238897,9.80429952874814,1.11381604756889,-1.63220997264961,0.474941486425171
2005,1,-5.81195005442111,0.00203727329066293,0.526026468480915,-7.5261409393157,0.822211727394617,5.88272422050505,-0.0320513054917991,-1.77702478032293,1.8765886872238,4.0610716567971,-1.31177056448811,10.6946741560959,1.01460728581287,-0.954607447494979,0.506629176398092
2006,1,-4.82482385121576,0.00196212948122588,0.619169747987622,-10.3539889380224,0.816091625340195,6.60474430334839,-0.0197345114620851,-1.47534670301687,2.38130916343618,4.87087455858969,-1.60208808590222,13.0385532857551,1.19928299699239,-0.743982899621158,0.554355542454155
2007,1,-5.97027856833904,0.00183738981996711,0.618885637470692,-9.20462764376444,0.829176508430347,11.0334486246922,-0.0203525539671849,-1.74125389424904,2.50690472156426,4.95022049158827,-1.29892317815257,14.446914818154,1.91630781346917,-0.863797815381737,0.590850829669651
2008,1,-4.34504512686837,0.000172903931111722,0.595166719290408,-13.956801675503,0.845014067727057,8.82043053345168,-0.0415628179999663,-1.14521215626196,0.201136088584295,4.54685745393996,-1.74713640849707,14.2392747935094,1.27802145521313,-1.72172814737689,0.559024972419078
2009,1,-10.0625161728939,-0.0058998006776035,0.484320188023548,1.6590929783926,1.00530509392545,27.4725269404357,-0.00506957644992659,-1.48355800926445,-2.33631995698318,2.1706169368864,0.147603759511699,10.4548649770791,2.44026303915978,-0.086615015022989,0.399500967268859
2010,1,1.09926778652606,-0.00398824436113316,0.693911726845284,-7.14009401575557,0.817176051564101,11.5612522527046,-0.0118966376404706,0.130015171948362,-2.09458668744077,2.90822744570875,-0.652967197041624,9.31650796774666,0.979895997573133,-0.199076912313438,0.368577602417141
